Unnamed: 0	document_name	url	date	format	type_doc	unique_id
305	02.02 - conceptverslag Commissie SOB - 13-09-2022 - openbaar	https://capelleaandenijssel.notubiz.nl/document/11922194/1#search=%22klimaatadaptatie%22	18-10-2022	document	Agendapunt	capelleaandenijssel_11922194
306	03.03 - Actieplan corona - Samen sterker - versie 21-10-2021	https://capelleaandenijssel.notubiz.nl/document/10670835/2#search=%22klimaatadaptatie%22	01-11-2021	document	Agendapunt	capelleaandenijssel_10670835
307	05F.03 - Actieplan corona - Samen sterker	https://capelleaandenijssel.notubiz.nl/document/10730199/1#search=%22klimaatadaptatie%22	08-11-2021	document	Agendapunt	capelleaandenijssel_10730199
308	Collegebrief week 06 - 2023 (inclusief bijlagen)	https://capelleaandenijssel.notubiz.nl/document/12405535/1#search=%22klimaatadaptatie%22	18-09-2024	document		capelleaandenijssel_12405535
309	08.03 - Voorjaarsnota 2022 - versie na technische vragen en commissies	https://capelleaandenijssel.notubiz.nl/document/11634757/1#search=%22klimaatadaptatie%22	04-07-2022	document	Agendapunt	capelleaandenijssel_11634757
310	07.03 - Voorjaarsnota 2022 inclusief aanbiedingsbrief	https://capelleaandenijssel.notubiz.nl/document/11563684/1#search=%22klimaatadaptatie%22	20-06-2022	document	Agendapunt	capelleaandenijssel_11563684
311	07.03 - Voorjaarsnota 2022 inclusief aanbiedingsbrief	https://capelleaandenijssel.notubiz.nl/document/11563697/1#search=%22klimaatadaptatie%22	20-06-2022	document	Agendapunt	capelleaandenijssel_11563697
312	07.03 - Voorjaarsnota 2022 inclusief aanbiedingsbrief	https://capelleaandenijssel.notubiz.nl/document/11563712/1#search=%22klimaatadaptatie%22	21-06-2022	document	Agendapunt	capelleaandenijssel_11563712
313	03.03 - Vastgestelde notulen raadsvergadering 09-07-2018	https://capelleaandenijssel.notubiz.nl/document/6872242/2#search=%22klimaatadaptatie%22	08-10-2018	document	Agendapunt	capelleaandenijssel_6872242
314	vastgestelde raadsnotulen raadsvergadering 17-12-2018	https://capelleaandenijssel.notubiz.nl/document/7294667/2#search=%22klimaatadaptatie%22	11-02-2019	document	Agendapunt	capelleaandenijssel_7294667
315	12.03 - Najaarsnota 2022 - Raadsvergadering - versie na technische vragen en commissies	https://capelleaandenijssel.notubiz.nl/document/12169694/1#search=%22klimaatadaptatie%22	19-12-2022	document	Agendapunt	capelleaandenijssel_12169694
316	07.03 - Najaarsnota 2022 - versie commissie 6 en 7 december (gedrukt boekwerk)	https://capelleaandenijssel.notubiz.nl/document/12120718/1#search=%22klimaatadaptatie%22	06-12-2022	document	Agendapunt	capelleaandenijssel_12120718
317	07.03 - Najaarsnota 2022 - versie commissie 6 en 7 december (gedrukt boekwerk)	https://capelleaandenijssel.notubiz.nl/document/12106712/1#search=%22klimaatadaptatie%22	06-12-2022	document	Agendapunt	capelleaandenijssel_12106712
318	07.03 - Najaarsnota 2022 - versie commissie 6 en 7 december (gedrukt boekwerk)	https://capelleaandenijssel.notubiz.nl/document/12107039/1#search=%22klimaatadaptatie%22	08-12-2022	document	Agendapunt	capelleaandenijssel_12107039
319	08.03 - Najaarsnota 2022 - versie commissie 6 en 7 december (gedrukt boekwerk)	https://capelleaandenijssel.notubiz.nl/document/12120801/1#search=%22klimaatadaptatie%22	06-12-2022	document	Agendapunt	capelleaandenijssel_12120801
320	08.03 - Najaarsnota 2022 - versie commissie 6 en 7 december (gedrukt boekwerk)	https://capelleaandenijssel.notubiz.nl/document/12106635/1#search=%22klimaatadaptatie%22	06-12-2022	document	Agendapunt	capelleaandenijssel_12106635
321	05.04 - Bijlage 2 - Visie Schollebos	https://capelleaandenijssel.notubiz.nl/document/8869584/1#search=%22klimaatadaptatie%22	22-06-2020	document	Agendapunt	capelleaandenijssel_8869584
322	07.03 - Najaarsnota 2022 - versie commissie 6 en 7 december (gedrukt boekwerk)	https://capelleaandenijssel.notubiz.nl/document/12120740/1#search=%22klimaatadaptatie%22	07-12-2022	document	Agendapunt	capelleaandenijssel_12120740
323	07.04 - Bijlage 2 - Visie Schollebos	https://capelleaandenijssel.notubiz.nl/document/8972067/1#search=%22klimaatadaptatie%22	13-07-2020	document	Agendapunt	capelleaandenijssel_8972067
324	03 03 - Vastgestelde notulen raadsvergadering 09-07-2018	https://capelleaandenijssel.notubiz.nl/document/7455582/1#search=%22klimaatadaptatie%22	09-07-2018	document	Evenement	capelleaandenijssel_7455582
325	03 03 - Vastgestelde notulen raadsvergadering 09-07-2018	https://capelleaandenijssel.notubiz.nl/document/7455584/1#search=%22klimaatadaptatie%22	09-07-2018	document	Agendapunt	capelleaandenijssel_7455584
326	Collegebrief week 24 EXTRA - 2022 (inclusief bijlagen)	https://capelleaandenijssel.notubiz.nl/document/11604341/2#search=%22klimaatadaptatie%22	18-09-2024	document		capelleaandenijssel_11604341
327	Bijlage 3 - Nota van beantwoording zienswijzen Landelijk Capelle	https://capelleaandenijssel.notubiz.nl/document/5759635/1#search=%22klimaatadaptatie%22	24-10-2017	document	Agendapunt	capelleaandenijssel_5759635
328	Bijlage 3B - Nota van beantwoording	https://capelleaandenijssel.notubiz.nl/document/5759621/1#search=%22klimaatadaptatie%22	24-10-2017	document	Agendapunt	capelleaandenijssel_5759621
329	Bundel CieSOB 2017-04-10	https://capelleaandenijssel.notubiz.nl/document/5175007/1#search=%22klimaatadaptatie%22	10-04-2017	document	Evenement	capelleaandenijssel_5175007
