Unnamed: 0	document_name	url	date	format	type_doc	unique_id
578	bijlage 1 - RES 1.0 regio Rotterdam–Den Haag	https://krimpenaandenijssel.notubiz.nl/document/10052603/1#search=%22klimaatadaptatie%22	11-05-2021	document	Agendapunt	krimpenaandenijssel_10052603
579	Bijlage 2 - Ontwerpbegroting MRDH 2025	https://krimpenaandenijssel.notubiz.nl/document/14215591/1#search=%22klimaatadaptatie%22	27-06-2024	document	Agendapunt	krimpenaandenijssel_14215591
580	Bijlage - Bestemmingsplan Herinrichting Boerhaavelaan	https://krimpenaandenijssel.notubiz.nl/document/11997385/1#search=%22klimaatadaptatie%22	02-11-2022	document	Ingekomen stukken	krimpenaandenijssel_11997385
581	bijlage 1 - Bestemmingsplan Groeiplaneet	https://krimpenaandenijssel.notubiz.nl/document/11575579/1#search=%22klimaatadaptatie%22	09-06-2022	document	Agendapunt	krimpenaandenijssel_11575579
582	Bijlage 1 - Bestemmingsplan Groeiplaneet	https://krimpenaandenijssel.notubiz.nl/document/11575564/1#search=%22klimaatadaptatie%22	09-06-2022	document	Ingekomen stukken	krimpenaandenijssel_11575564
583	Bijlage 1. Bestemmingsplan Herinrichting Boerhaavelaan	https://krimpenaandenijssel.notubiz.nl/document/11982502/2#search=%22klimaatadaptatie%22	01-11-2022	document	Agendapunt	krimpenaandenijssel_11982502
584	2023-04-28 MRDH Jaarstukken 2022	https://krimpenaandenijssel.notubiz.nl/document/12677933/1#search=%22klimaatadaptatie%22	01-05-2023	document	Ingekomen stukken	krimpenaandenijssel_12677933
585	Bijlage 2. Ontwerpbestemmingsplan Groeiplaneet	https://krimpenaandenijssel.notubiz.nl/document/11316393/1#search=%22klimaatadaptatie%22	22-03-2022	document	Agendapunt	krimpenaandenijssel_11316393
586	Bijlage 1. Ontwerpbestemmingsplan Herinrichting Boerhaavelaan	https://krimpenaandenijssel.notubiz.nl/document/11661682/2#search=%22klimaatadaptatie%22	05-07-2022	document	Agendapunt	krimpenaandenijssel_11661682
587	bijlage - Bestemmingsplan Herinrichting Boerhaavelaan	https://krimpenaandenijssel.notubiz.nl/document/12024917/1#search=%22klimaatadaptatie%22	01-12-2022	document	Agendapunt	krimpenaandenijssel_12024917
588	bijlage - Bestemmingsplan Herinrichting Boerhaavelaan	https://krimpenaandenijssel.notubiz.nl/document/12041258/1#search=%22klimaatadaptatie%22	24-11-2022	document	Agendapunt	krimpenaandenijssel_12041258
589	2021-07-21 MRDH Jaarstukken 2020	https://krimpenaandenijssel.notubiz.nl/document/10421833/1#search=%22klimaatadaptatie%22	21-07-2021	document	Ingekomen stukken	krimpenaandenijssel_10421833
590	2024-04-30 MRDH Jaarverslag 2023	https://krimpenaandenijssel.notubiz.nl/document/14101976/1#search=%22klimaatadaptatie%22	30-04-2024	document	Ingekomen stukken	krimpenaandenijssel_14101976
591	2023-05-22 MRDH Nota van beantwoording zienswijzen SA 2023-2026	https://krimpenaandenijssel.notubiz.nl/document/12778887/1#search=%22klimaatadaptatie%22	22-05-2023	document	Ingekomen stukken	krimpenaandenijssel_12778887
592	Bijlage 2 Bestemmingsplan KOAG Driekamp	https://krimpenaandenijssel.notubiz.nl/document/13946850/1#search=%22klimaatadaptatie%22	20-03-2024	document	Ingekomen stukken	krimpenaandenijssel_13946850
593	2023-06-08 MRDH Nota van beantwoording zienswijzen Stratgische Agenda 2023-2026	https://krimpenaandenijssel.notubiz.nl/document/12853238/1#search=%22klimaatadaptatie%22	08-06-2023	document	Ingekomen stukken	krimpenaandenijssel_12853238
594	Bijlage 2 - Bestemmingsplan Werf aan den IJssel	https://krimpenaandenijssel.notubiz.nl/document/12509857/1#search=%22klimaatadaptatie%22	15-03-2023	document	Ingekomen stukken	krimpenaandenijssel_12509857
595	bijlage 2 - Bestemmingsplan Werf aan den IJssel	https://krimpenaandenijssel.notubiz.nl/document/12547082/1#search=%22klimaatadaptatie%22	20-04-2023	document	Agendapunt	krimpenaandenijssel_12547082
596	Bestemmingsplan Stormpolderdijk bijlage 1 Bestemmingsplan	https://krimpenaandenijssel.notubiz.nl/document/5766155/1#search=%22klimaatadaptatie%22	23-11-2017	document	Agendapunt	krimpenaandenijssel_5766155
597	Bijlage 2. Bestemmingsplan KOAG Driekamp	https://krimpenaandenijssel.notubiz.nl/document/13972045/1#search=%22klimaatadaptatie%22	25-04-2024	document	Agendapunt	krimpenaandenijssel_13972045
598	Bijlage 2. Bestemmingsplan KOAG Driekamp	https://krimpenaandenijssel.notubiz.nl/document/13931296/1#search=%22klimaatadaptatie%22	19-03-2024	document	Agendapunt	krimpenaandenijssel_13931296
599	Bijlage 2. Ontwerpbestemmingsplan Herontwikkeling KOAG Driekamp	https://krimpenaandenijssel.notubiz.nl/document/13380730/1#search=%22klimaatadaptatie%22	24-10-2023	document	Agendapunt	krimpenaandenijssel_13380730
600	Bestemmingsplan Stormpolderdijk bijlage 1 Bestemmingsplan	https://krimpenaandenijssel.notubiz.nl/document/5764889/1#search=%22klimaatadaptatie%22	14-11-2017	document	Agendapunt	krimpenaandenijssel_5764889
