Unnamed: 0	document_name	url	date	format	type_doc	unique_id
33	2019.05.08 Aanvullende lijst van ingekomen stukken en mededelingen	https://nissewaard.notubiz.nl/document/7582369/1#search=%22klimaatadaptatie%22	08-05-2019	document	Agendapunt	nissewaard_7582369
34	Zienswijze NSW Beleidsplan VRR 2023-2027	https://nissewaard.notubiz.nl/document/11838794/1#search=%22klimaatadaptatie%22	27-09-2022	document	Agendapunt	nissewaard_11838794
35	2018.10.30 Voortgangslijst Bestuur	https://nissewaard.notubiz.nl/document/6939817/1#search=%22klimaatadaptatie%22	30-10-2018	document	Agendapunt	nissewaard_6939817
36	2019.04.16 Voortgangslijst Bestuur	https://nissewaard.notubiz.nl/document/7523229/1#search=%22klimaatadaptatie%22	16-04-2019	document	Agendapunt	nissewaard_7523229
37	Moties	https://nissewaard.notubiz.nl/vergadering/389300#ai_3489215	28-06-2017	Agendapunt	Evenement	nissewaard_389300
38	LO Voortgangslijst	https://nissewaard.notubiz.nl/document/5792358/1#search=%22klimaatadaptatie%22	01-11-2017	document	Agendapunt	nissewaard_5792358
39	Overzicht representatieve afspraken t b v de B&W-vergadering d d 16 januari 2018	https://nissewaard.notubiz.nl/document/6084255/1#search=%22klimaatadaptatie%22	16-01-2018	document	Agendapunt	nissewaard_6084255
40	Motielijst na raadsvergadering behorend bij de Kadernota 2018	https://nissewaard.notubiz.nl/document/5563020/1#search=%22klimaatadaptatie%22	05-07-2017	document	Agendapunt	nissewaard_5563020
41	Voortgangslijst Leefomgeving	https://nissewaard.notubiz.nl/document/5884197/1#search=%22klimaatadaptatie%22	22-11-2017	document	Agendapunt	nissewaard_5884197
42	2018 05 15 Voortgangslijst Bestuur	https://nissewaard.notubiz.nl/document/6455770/1#search=%22klimaatadaptatie%22	15-05-2018	document	Agendapunt	nissewaard_6455770
43	2018 06 19 Voortgangslijst Bestuur	https://nissewaard.notubiz.nl/document/6552546/1#search=%22klimaatadaptatie%22	19-06-2018	document	Agendapunt	nissewaard_6552546
44	2018 05 29 Voortgangslijst Bestuur	https://nissewaard.notubiz.nl/document/6482586/1#search=%22klimaatadaptatie%22	29-05-2018	document	Agendapunt	nissewaard_6482586
45	2018.04.11 Voortgangslijst Bestuur	https://nissewaard.notubiz.nl/document/6354661/1#search=%22klimaatadaptatie%22	11-04-2018	document	Agendapunt	nissewaard_6354661
46	2018.10.02 Voortgangslijst commissie Bestuur	https://nissewaard.notubiz.nl/document/6839129/1#search=%22klimaatadaptatie%22	02-10-2018	document	Agendapunt	nissewaard_6839129
47	Voortgangslijst commissie Bestuur 2018.11.27	https://nissewaard.notubiz.nl/document/7035777/1#search=%22klimaatadaptatie%22	27-11-2018	document	Agendapunt	nissewaard_7035777
48	2020.05.27 2e Aanvullende lijst van ingekomen stukken en mededelingen	https://nissewaard.notubiz.nl/document/8778912/1#search=%22klimaatadaptatie%22	27-05-2020	document	Agendapunt	nissewaard_8778912
49	2018 09 04 Voortgangslijst Bestuur	https://nissewaard.notubiz.nl/document/6750563/1#search=%22klimaatadaptatie%22	04-09-2018	document	Agendapunt	nissewaard_6750563
50	2019.01.15 Voortgangslijst commissie Bestuur	https://nissewaard.notubiz.nl/document/7187262/1#search=%22klimaatadaptatie%22	15-01-2019	document	Agendapunt	nissewaard_7187262
51	Besluitenlijst B&W d.d. 20 april 2021	https://nissewaard.notubiz.nl/document/10082067/1#search=%22klimaatadaptatie%22	20-04-2021	document	Agendapunt	nissewaard_10082067
52	Uitnodiging najaarscongres VZHG en PZH 15 november 2019	https://nissewaard.notubiz.nl/document/8095810/1#search=%22klimaatadaptatie%22	29-10-2019	document	Agendapunt	nissewaard_8095810
53	Overzicht representatieve afspraken t b v de B&W-vergadering d d 23 januari 2018	https://nissewaard.notubiz.nl/document/6107735/1#search=%22klimaatadaptatie%22	23-01-2018	document	Agendapunt	nissewaard_6107735
54	Kadernota 2018 en Algemene Beschouwingen	https://nissewaard.notubiz.nl/vergadering/389300#ai_3453034	28-06-2017	Agendapunt	Evenement	nissewaard_389300
55	Beleidsplan 2023-2027 Veiligheidsregio Rotterdam-Rijnmond; aangepaste zienswijze	https://nissewaard.notubiz.nl/document/11908928/1#search=%22klimaatadaptatie%22	12-10-2022	document	Agendapunt	nissewaard_11908928
56	2019.02.12 Voortgangslijst Bestuur	https://nissewaard.notubiz.nl/document/7292948/3#search=%22klimaatadaptatie%22	08-02-2019	document	Agendapunt	nissewaard_7292948
57	44.Memo Aardgasvrije wijken	https://nissewaard.notubiz.nl/document/9948314/1#search=%22klimaatadaptatie%22	31-03-2021	document	Agendapunt	nissewaard_9948314
58	2021.06.02 Lijst van ingekomen stukken en mededelingen	https://nissewaard.notubiz.nl/document/10186246/1#search=%22klimaatadaptatie%22	02-06-2021	document	Agendapunt	nissewaard_10186246
