Unnamed: 0	document_name	url	date	format	type_doc	unique_id
517	Raadsvoorstel: Floriade Almere 2022 (RV-78) GEAMENDEERD AANVAARD	https://almere.notubiz.nl/document/1852580/4#search=%22klimaatadaptatie%22	19-01-2015	document	Agendapunt	almere_1852580
518	8. Raadsvoorstel Floriade Almere 2022 (RV-78) GEAMENDEERD AANVAARD	https://almere.notubiz.nl/document/9971393/2#search=%22klimaatadaptatie%22	15-01-2015	document	Agendapunt	almere_9971393
519	BL Algemene Ledenvergadering VNG ANNOTATIES EN STEMADVIEZEN	https://almere.notubiz.nl/document/7709285/2#search=%22klimaatadaptatie%22	28-05-2019	document	Agendapunt	almere_7709285
520	Mobiliteits- en Infrastructuur Programma Almere (MIPA) Werkplan 2023 (RV-27) EINDCONCEPT MIPA	https://almere.notubiz.nl/document/11217497/3#search=%22klimaatadaptatie%22	10-03-2022	document	Agendapunt	almere_11217497
521	179 Fonds Verstedelijking Almere Jaarprogramma 2020	https://almere.notubiz.nl/document/7972423/1#search=%22klimaatadaptatie%22	18-09-2019	document	Raadsbrieven	almere_7972423
522	Koersnotitie 2025 (24141) KOERSDOCUMENT 2025	https://almere.notubiz.nl/document/14224123/1#search=%22klimaatadaptatie%22	13-06-2024	document	Agendapunt	almere_14224123
523	BL Wijzigingsplan H. Heukelsweg 28 WIJZIGINGSPLAN	https://almere.notubiz.nl/document/12780045/1#search=%22klimaatadaptatie%22	09-05-2023	document	Agendapunt	almere_12780045
524	BL Bedrijfspand Koperstraat 7 GOEDE RUIMTELIJKE ONDERBOUWING	https://almere.notubiz.nl/document/12780066/1#search=%22klimaatadaptatie%22	09-05-2023	document	Agendapunt	almere_12780066
525	Beleidskader grootschalig onderhoud woonwijken en bedrijventerreinen (RV-87) BELEIDSKADER	https://almere.notubiz.nl/document/10330122/2#search=%22klimaatadaptatie%22	04-11-2021	document	Agendapunt	almere_10330122
526	Ontwerpverklaring van geen bedenkingen voor de bouw van 8 woningen op kavels in particulier opdrachtgeverschap in Kruidenwijk (24095) RUIMTELIJKE ONDERBOUWING	https://almere.notubiz.nl/document/14283905/1#search=%22klimaatadaptatie%22	20-06-2024	document	Agendapunt	almere_14283905
527	149. Uitkomst en vervolg bestuurlijk overleg MIRT november 2022	https://almere.notubiz.nl/document/12056505/3#search=%22klimaatadaptatie%22	15-11-2022	document	Raadsbrieven	almere_12056505
