Unnamed: 0	document_name	url	date	format	type_doc	unique_id
375	Bijlage Agenda IJsselmeergebied 2050 Krachten bundelen voor het Blauwe Hart	https://noord-holland.notubiz.nl/document/6385859/1#search=%22klimaatadaptatie%22	16-04-2018	document	Agendapunt	noord-holland_6385859
376	Analse Regeerakkoord Rutte III	https://noord-holland.notubiz.nl/document/6141312/1#search=%22klimaatadaptatie%22	29-01-2018	document	Agendapunt	noord-holland_6141312
377	Brief%20GS%20aan%20PS%20concept%20ontwerp%20Omgevingsvisie%20NH2050	https://noord-holland.notubiz.nl/document/6508632/1#search=%22klimaatadaptatie%22	28-05-2018	document	Agendapunt	noord-holland_6508632
378	Analse Regeerakkoord Rutte III	https://noord-holland.notubiz.nl/document/6151119/1#search=%22klimaatadaptatie%22	01-02-2018	document	Agendapunt	noord-holland_6151119
379	F.J. Kramer (GroenLinks) om 15:07	https://noord-holland.notubiz.nl/vergadering/365402#ai_3641284	09-10-2017	Sprekersmoment	Agendapunt	noord-holland_365402
380	Uittreksel concept-verslag NLWM 25-06-2018 bij de Kaderbrief 2019	https://noord-holland.notubiz.nl/document/6670394/1#search=%22klimaatadaptatie%22	09-07-2018	document	Agendapunt	noord-holland_6670394
381	Begroting Gebiedsaanpak Amsterdam Wetlands	https://noord-holland.notubiz.nl/document/8439244/1#search=%22klimaatadaptatie%22	10-02-2020	document	Agendapunt	noord-holland_8439244
382	Beantwoording Technische vragen cie RWK 11-01-2021	https://noord-holland.notubiz.nl/document/9613033/1#search=%22klimaatadaptatie%22	11-01-2021	document	Agendapunt	noord-holland_9613033
383	Strategische agenda M&B dec 2019	https://noord-holland.notubiz.nl/document/8154699/1#search=%22klimaatadaptatie%22	11-11-2019	document	Agendapunt	noord-holland_8154699
384	Strategische Agenda M&B januari 2020	https://noord-holland.notubiz.nl/document/8370963/1#search=%22klimaatadaptatie%22	20-01-2020	document	Agendapunt	noord-holland_8370963
385	Strategische agenda M&B dec 2019	https://noord-holland.notubiz.nl/document/8299126/1#search=%22klimaatadaptatie%22	16-12-2019	document	Agendapunt	noord-holland_8299126
386	Advies cie M&B bij voordracht Derde actualisering PMI 2019-2025	https://noord-holland.notubiz.nl/document/8526629/1#search=%22klimaatadaptatie%22	09-03-2020	document	Agendapunt	noord-holland_8526629
387	Brief aan PS over Uitvoeringsregeling Gezonde Leefomgeving	https://noord-holland.notubiz.nl/document/9182326/1#search=%22klimaatadaptatie%22	21-09-2020	document	Agendapunt	noord-holland_9182326
388	Zienswijze ontwerp-Voorkeursbeslissing Luchtruimherziening getekend	https://noord-holland.notubiz.nl/document/9752584/1#search=%22klimaatadaptatie%22	15-02-2021	document	Agendapunt	noord-holland_9752584
389	3 Statenvoordracht MB v2	https://noord-holland.notubiz.nl/document/9631657/1#search=%22klimaatadaptatie%22	14-01-2021	document	Agendapunt	noord-holland_9631657
390	Brief aan PS over voortgang Regionale Ontwikkelagenda Noord-Holland	https://noord-holland.notubiz.nl/document/11323000/1#search=%22klimaatadaptatie%22	21-03-2022	document	Agendapunt	noord-holland_11323000
391	Strategische Agenda M&B januari 2020	https://noord-holland.notubiz.nl/document/8422840/1#search=%22klimaatadaptatie%22	03-02-2020	document	Agendapunt	noord-holland_8422840
392	01a Uitkomsten van de Bestuurlijk Overleggen Leefomgeving	https://noord-holland.notubiz.nl/document/11794669/1#search=%22klimaatadaptatie%22	05-09-2022	document	Agendapunt	noord-holland_11794669
393	Strategische agenda M&B dec 2019	https://noord-holland.notubiz.nl/document/8246659/1#search=%22klimaatadaptatie%22	02-12-2019	document	Agendapunt	noord-holland_8246659
394	Brief aan PS over motie 146-2020 Tiny Houses positief tegemoet treden	https://noord-holland.notubiz.nl/document/11397276/1#search=%22klimaatadaptatie%22	11-04-2022	document	Agendapunt	noord-holland_11397276
395	1769767 1769769 C Uitvoeringsagenda de Kop van Noord-Holland 2022-2026	https://noord-holland.notubiz.nl/document/11397412/1#search=%22klimaatadaptatie%22	11-04-2022	document	Agendapunt	noord-holland_11397412
396	1803606-1943719 Bestuurlijke reactie rapport regionale afspraken nieuwe stedelijke ontwikkelingen def	https://noord-holland.notubiz.nl/document/12421987/1#search=%22klimaatadaptatie%22	13-02-2023	document	Agendapunt	noord-holland_12421987
397	A PS 14-01-2019 ingekomen stukken november 2018	https://noord-holland.notubiz.nl/document/7229625/1#search=%22klimaatadaptatie%22	14-01-2019	document	Agendapunt	noord-holland_7229625
398	Strategische agenda sept M&B 2019	https://noord-holland.notubiz.nl/document/7965476/1#search=%22klimaatadaptatie%22	16-09-2019	document	Agendapunt	noord-holland_7965476
399	Strategische agenda M&B feb 2020	https://noord-holland.notubiz.nl/document/8482493/1#search=%22klimaatadaptatie%22	24-02-2020	document	Agendapunt	noord-holland_8482493
400	293716 PNH Uitnod Ruimtelijk ordenen met water PNH 20210097 V3	https://noord-holland.notubiz.nl/document/10475795/1#search=%22klimaatadaptatie%22	30-08-2021	document	Agendapunt	noord-holland_10475795
401	Begroting Gebiedsaanpak Amsterdam Wetlands	https://noord-holland.notubiz.nl/document/8909255/1#search=%22klimaatadaptatie%22	22-06-2020	document	Agendapunt	noord-holland_8909255
402	Voortgangsrapportage Woonagenda november 2022	https://noord-holland.notubiz.nl/document/12322116/1#search=%22klimaatadaptatie%22	16-01-2023	document	Agendapunt	noord-holland_12322116
403	3 Gebiedsplan Hilversum	https://noord-holland.notubiz.nl/document/11299213/1#search=%22klimaatadaptatie%22	14-03-2022	document	Agendapunt	noord-holland_11299213
404	Tweede begrotingswijziging 2018	https://noord-holland.notubiz.nl/document/6208641/1#search=%22klimaatadaptatie%22	19-02-2018	document	Agendapunt	noord-holland_6208641
