url	name	date	text	organization	id	description
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2F9b740695-8786-4a70-9edd-36dd8c432cdc%22&extension=pdf&filename=Bijlage%20G%20PlanMER%20Guisweg.pdf&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FAgenda%2FDocument%2Fbc395f38-e384-4ac6-8edc-bc013db75133&webViewerJSVersion=10.5.2	Bijlage G PlanMER Guisweg.pdf	2022-09-22	Raadsvergadering - donderdag 13 oktober 2022 00:00 - 5.5. Zienswijze vaststelling voorlopig voorkeursalternatief Guisweg Zaanstad Beraad Zaal 4/5 - donderdag 6 oktober 2022 00:00 - 1. Vervolg bespreking Zienswijze vaststelling voorlopig voorkeursalternatief Guisweg Agendavoorraad : Vaststelling voorlopig voorkeursalternatief Guisweg	zaanstad	zaanstad-5254404	
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2F1581cc7b-d5c1-43e1-8e40-64832cea1e37%22&extension=pdf&filename=Deel%202%20Toelichting%20Bestemmingsplan%20Hembrugterrein%20Noordelijk%20deel.pdf&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FAgenda%2FDocument%2Feb43ad8a-ddd0-4b26-bc91-47ffaf9b98c3&webViewerJSVersion=10.5.2	Deel 2 Toelichting Bestemmingsplan Hembrugterrein Noordelijk deel.pdf	2022-09-22	Zaanstad Beraad Zaal 4/5 - donderdag 6 oktober 2022 00:00 - 3.2.1. Bestemmingsplan Hembrugterrein Noordelijk deel Raadsvergadering - donderdag 13 oktober 2022 00:00 - 5.4. Bestemmingsplan Hembrugterrein Noordelijk deel Agendavoorraad : Bestemmingsplan Hembrugterrein Noordelijk deel	zaanstad	zaanstad-0034468	
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2Fa1ed54b8-f103-4507-8c9e-aafc5edd5a56%22&extension=pdf&filename=Raadsinformatiebrief%20Aanvraag%20kapvergunning%20255%20bomen%20Thorbeckeweg%20%20AVANT%20tw.pdf&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FReports%2FDocument%2F25594be0-1150-4321-a771-087f4302dc21&webViewerJSVersion=10.5.2	Raadsinformatiebrief Aanvraag kapvergunning 255 bomen Thorbeckeweg AVANT tw.pdf	2022-09-15	Collegeberichten: Aanvraag kapvergunning 255 bomen Thorbeckeweg / AVANT tweede fase	zaanstad	zaanstad-3557507	
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2Fede44dab-2686-4731-9a19-b4841733f87c%22&extension=pdf&filename=Groenplan%20Thorbeckeweg.pdf&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FReports%2FDocument%2F25594be0-1150-4321-a771-087f4302dc21&webViewerJSVersion=10.5.2	Groenplan Thorbeckeweg.pdf	2022-09-15	Collegeberichten: Aanvraag kapvergunning 255 bomen Thorbeckeweg / AVANT tweede fase	zaanstad	zaanstad-6131729	
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2F289dfdfa-787a-4465-9046-eae01ec5b40a%22&extension=pdf&filename=Gewijzigd%20Raadsvoorstel%20Nota%20Onderhoud%20kapitaalgoederen%202022.pdf&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FReports%2FDocument%2F0af2871e-85f8-4f18-9e62-c71547431989&webViewerJSVersion=10.5.2	Gewijzigd Raadsvoorstel Nota Onderhoud kapitaalgoederen 2022.pdf	2022-09-08	Collegeberichten: Erratum Diverse bestuurlijke besluiten ivm het (correctief) referendum	zaanstad	zaanstad-3729604	
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2F4778eead-e1cc-49c6-ba6c-cd67ecadd7b7%22&extension=pdf&filename=Raadsinformatiebrief%20Stand%20van%20zaken%20Uitvoeringsplan%20Klimaatadaptatie%20.pdf&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FReports%2FDocument%2F11dd0c2d-86f3-4f75-99e7-4d778ee4a6a8&webViewerJSVersion=10.5.2	Raadsinformatiebrief Stand van zaken Uitvoeringsplan Klimaatadaptatie Collegeberichten	2022-08-25		zaanstad	zaanstad-0472683	
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2F76f9cd89-c49f-42d5-9a25-f04e6421f240%22&extension=pdf&filename=20220823%20Besluitenlijst%20RIS.pdf&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FReports%2FDocument%2Fdf5e6922-e0f6-42bc-983f-2bb7dfe86397&webViewerJSVersion=10.5.2	20220823 Besluitenlijst RIS.pdf	2022-08-23	Collegeberichten: Besluitenlijst college van B&W 23 augustus 2022	zaanstad	zaanstad-9970003	
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2F2769b2ed-c028-46fb-8471-2b3af875d946%22&extension=pdf&filename=Raadsvoorstel_Startnotitie%20Witte%20de%20Withstraat%20e.o.%20Wormerveer.pdf&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FAgenda%2FDocument%2F4acbc1fd-847e-44b1-b085-bc216b9490ce&webViewerJSVersion=10.5.2	Raadsvoorstel_Startnotitie Witte de Withstraat e.o. Wormerveer.pdf	2022-07-22	Raadsvergadering - donderdag 22 september 2022 00:00 - 7.3. Startnotitie Witte de Withstraat e.o. Wormerveer Zaanstad Beraad Raadzaal - donderdag 1 september 2022 00:00 - 7. Startnotitie Witte de Withstraat e.o. Wormerveer Agendavoorraad : Startnotitie Witte de Withstraat e.o. Wormerveer	zaanstad	zaanstad-2059048	
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2Ff49d615e-ec3c-4447-b7e9-93cef8dbb7de%22&extension=pdf&filename=Bijlage_Startnotitie%20Witte%20de%20Withstraat%20e.o.%20Wormerveer.pdf&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FAgenda%2FDocument%2F4acbc1fd-847e-44b1-b085-bc216b9490ce&webViewerJSVersion=10.5.2	Bijlage_Startnotitie Witte de Withstraat e.o. Wormerveer.pdf	2022-07-22	Raadsvergadering - donderdag 22 september 2022 00:00 - 7.3. Startnotitie Witte de Withstraat e.o. Wormerveer Zaanstad Beraad Raadzaal - donderdag 1 september 2022 00:00 - 7. Startnotitie Witte de Withstraat e.o. Wormerveer Agendavoorraad : Startnotitie Witte de Withstraat e.o. Wormerveer	zaanstad	zaanstad-7433495	
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2F48e42731-0010-40f1-98a4-0051616dbb54%22&extension=pdf&filename=Toelichting.pdf&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FReports%2FDocument%2F46bd6d34-7396-4aac-af5d-64d406321c87&webViewerJSVersion=10.5.2	Toelichting.pdf	2022-07-22	Collegeberichten: Ontwerpuitwerkingsplan gasfabriekterrein Krommenie	zaanstad	zaanstad-6772781	
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2F704a0baf-b1ad-4e78-9da2-f284d6acdb71%22&extension=pdf&filename=Ruimtelijke%20onderbouwing%20Start%20procedure%20afwijken%20bestemmingsplan%20t.b.v.%20het%20gewijzigd%20woningbouwplan%20aan%20de%20Zeemansstraat%2FHazepad%20te%20Zaandam.pdf&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FReports%2FDocument%2F31b108e4-fad1-4b33-a5c5-dada3529c1b0&webViewerJSVersion=10.5.2	Ruimtelijke onderbouwing Start procedure afwijken bestemmingsplan t.b.v. het gewijzigd woningbouwplan aan de Zeemansstraat/Hazepad te Zaandam.pdf	2022-07-21	Collegeberichten: Start procedure afwijken bestemmingsplan t.b.v. het gewijzigd woningbouwplan aan de Zeemansstraat/Hazepad te Zaandam	zaanstad	zaanstad-9608966	
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2Fb054e5ca-b734-4d9f-a888-5f93073f08b6%22&extension=pdf&filename=Bijlage_Startnotitie%20Esdoornlaan%2040%2C%20Wormerveer.pdf&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FAgenda%2FDocument%2Fd86a8c0d-3a12-4408-8434-bfd4c6c87ae8&webViewerJSVersion=10.5.2	Bijlage_Startnotitie Esdoornlaan 40, Wormerveer.pdf	2022-07-20	Zaanstad Beraad Raadzaal - donderdag 15 september 2022 00:00 - 3. Startnotitie Esdoornlaan 40, Wormerveer Raadsvergadering - donderdag 22 september 2022 00:00 - 7.2. Startnotitie Esdoornlaan 40, Wormerveer Agendavoorraad : Startnotitie Esdoornlaan 40, Wormerveer	zaanstad	zaanstad-6799332	
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2F2527e310-0700-47a1-8f5c-cd9247350995%22&extension=pdf&filename=Gewijzigde%20Startnotitie%20Esdoornlaan%2040.pdf&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FAgenda%2FDocument%2Fd86a8c0d-3a12-4408-8434-bfd4c6c87ae8&webViewerJSVersion=10.5.2	Gewijzigde Startnotitie Esdoornlaan 40.pdf	2022-07-20	Zaanstad Beraad Raadzaal - donderdag 15 september 2022 00:00 - 3. Startnotitie Esdoornlaan 40, Wormerveer Raadsvergadering - donderdag 22 september 2022 00:00 - 7.2. Startnotitie Esdoornlaan 40, Wormerveer Agendavoorraad : Startnotitie Esdoornlaan 40, Wormerveer	zaanstad	zaanstad-0995591	
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2Fd24a9ae9-91d4-46ea-adda-f9e1e8974034%22&extension=pdf&filename=3.%20Programmabegroting%202023%20TW.pdf&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FReports%2FDocument%2Ff42342f5-56a4-4a03-9359-90b65dc88fcf&webViewerJSVersion=10.5.2	3. Programmabegroting 2023 TW.pdf	2022-07-19	Ingekomen stukken : Vastgestelde jaarstukken recreatieschap Twisk-Waterland	zaanstad	zaanstad-2074413	
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2Fda4086cd-d4f0-4411-95ed-f7493ceb4a92%22&extension=pdf&filename=Aanbiedingsbrief%20raad%20-%20Start%20procedure%20afwijken%20bestemmingsplan%20voor%20het%20realiseren%20van%20140%20woningen%20op%20de%20locatie%20Mauritsstraat%204%20-%2010%20in%20Zaandam.pdf&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FReports%2FDocument%2F19b34966-fbab-4fb9-a5a4-bda8122fd305&webViewerJSVersion=10.5.2	Aanbiedingsbrief raad - Start procedure afwijken bestemmingsplan voor het realiseren van 140 woningen op de locatie Mauritsstraat 4 - 10 in Zaandam.pdf	2022-07-15	Collegeberichten: Start procedure afwijken bestemmingsplan voor het realiseren van 140 woningen op de locatie Mauritsstraat 4 - 10 in Zaandam	zaanstad	zaanstad-0600231	
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2F3805764c-0653-40d2-aa0c-7bc6c5032c4d%22&extension=pdf&filename=Ruimtelijke%20onderbouwing%20-%20Start%20procedure%20afwijken%20bestemmingsplan%20voor%20het%20realiseren%20van%20140%20woningen%20op%20de%20locatie%20Mauritsstraat%204%20-%2010%20in%20Zaandam.pdf&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FReports%2FDocument%2F19b34966-fbab-4fb9-a5a4-bda8122fd305&webViewerJSVersion=10.5.2	Ruimtelijke onderbouwing - Start procedure afwijken bestemmingsplan voor het realiseren van 140 woningen op de locatie Mauritsstraat 4 - 10 in Zaandam.pdf	2022-07-15	Collegeberichten: Start procedure afwijken bestemmingsplan voor het realiseren van 140 woningen op de locatie Mauritsstraat 4 - 10 in Zaandam	zaanstad	zaanstad-2077276	
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2Fb0461d96-0668-4ad9-91eb-b3d752c5822b%22&extension=pdf&filename=Raadsbesluit%20Startnotitie%20Oostzijderpark%20fase%202.pdf&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FAgenda%2FDocument%2Fce3fa307-55f6-42b0-906a-fa5f010e3831&webViewerJSVersion=10.5.2	Raadsbesluit Startnotitie Oostzijderpark fase 2.pdf	2022-07-14	Raadsvergadering - donderdag 14 juli 2022 00:00 - 7.7. Startnotitie Oostzijderpark fase 2	zaanstad	zaanstad-6676645	
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2F4f4629d5-a3b3-4b53-ac55-72aec573a5f1%22&extension=pdf&filename=Raadsbesluit%20Bestemmingsplan%20Zaankwartier%20e.o.pdf&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FAgenda%2FDocument%2Fce3fa307-55f6-42b0-906a-fa5f010e3831&webViewerJSVersion=10.5.2	Raadsbesluit Bestemmingsplan Zaankwartier e.o.pdf	2022-07-14	Raadsvergadering - donderdag 14 juli 2022 00:00 - 6.6. Bestemmingsplan Zaankwartier en omgeving	zaanstad	zaanstad-2538711	
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2F8d30c808-9e78-41ce-8a9d-d7bfb75dddef%22&extension=pdf&filename=Raadsbesluit%20Bestemmingsplan%20Dorpsstraat%2C%20Beethovenstraat%2C%20Zuideinde.pdf&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FAgenda%2FDocument%2Fce3fa307-55f6-42b0-906a-fa5f010e3831&webViewerJSVersion=10.5.2	Raadsbesluit Bestemmingsplan Dorpsstraat, Beethovenstraat, Zuideinde.pdf	2022-07-14	Raadsvergadering - donderdag 14 juli 2022 00:00 - 6.3. Bestemmingsplan Dorpsstraat, Beethovenstraat en Zuideinde	zaanstad	zaanstad-8690017	
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2Ff08b5e7a-0082-4377-9106-fefd31977b74%22&extension=pdf&filename=Motie%20Eiwittransitie%20is%20pinch%20hitter.pdf&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FReports%2FDocument%2Fab6d1526-f934-4332-90ec-0a2481940098&webViewerJSVersion=10.5.2	Motie Eiwittransitie is pinch hitter.pdf	2022-07-14	Moties en amendementen : Motie 6 Eiwittransitie is pinch hitter	zaanstad	zaanstad-9708991	
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2F4117a4f3-6a2a-44ab-bf84-170700ba4aab%22&extension=pdf&filename=Projectplan%20Molenaarserf%20Hemmes.pdf&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FReports%2FDocument%2F91ab2e3c-95bc-4074-bee2-a03a0c902b9b&webViewerJSVersion=10.5.2	Projectplan Molenaarserf Hemmes.pdf	2022-07-14	Collegeberichten: Molenaarserf Hemmes - beëindiging samenwerking Hemmes Alliantie	zaanstad	zaanstad-6713816	
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2F2e9aed9b-4e79-448f-9ce3-c57a1065e9a2%22&extension=pdf&filename=Bijlage%201c%20Raad%20aan%20de%20Voorkant%2C%20startnotitie.pdf&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FAgenda%2FDocument%2F2534d1d0-5ebd-4611-975a-ae38a5af1dc7&webViewerJSVersion=10.5.2	Bijlage 1c Raad aan de Voorkant, startnotitie.pdf	2022-07-13	Zaanstad Beraad Zaal 4/5 - donderdag 1 september 2022 00:00 - 3. Technische sessie (Bindend) adviesrecht gemeenteraad bij afwijken van omgevingsplan Raadsvergadering - donderdag 22 september 2022 00:00 - 7.7. (Bindend) adviesrecht gemeenteraad bij afwijken van omgevingsplan Zaanstad Beraad Zaal 4/5 - donderdag 8 september 2022 00:00 - 3. (Bindend) adviesrecht gemeenteraad bij afwijken van omgevingsplan Agendavoorraad : (Bindend) adviesrecht gemeenteraad bij afwijken van omgevingsplan	zaanstad	zaanstad-4180976	
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2F66eb36c5-e500-49f6-9364-bba42f700877%22&extension=pdf&filename=Raadsinformatiebrief%20Voortgang%20Uitvoeringsagenda%20Groen-%20en%20Waterplan%20Zaanstad.pdf&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FReports%2FDocument%2F1430b1c1-7836-46a5-b7d2-8b2fc2cfe166&webViewerJSVersion=10.5.2	Raadsinformatiebrief Voortgang Uitvoeringsagenda Groen- en Waterplan Zaanstad.pdf	2022-07-12	Collegeberichten: Rapportages luchtkwaliteit 2020 en 2021 en RIVM-rapport ultrafijn stof vliegverkeer	zaanstad	zaanstad-8301193	
